snapped_at,price,market_cap,total_volume
2016-10-18 00:00:00 UTC,1.05,89262487.65,1694570.0
2016-10-19 00:00:00 UTC,1.05,89295146.85,1064810.0
2016-10-20 00:00:00 UTC,1.04,88478660.4,714144.0
2016-10-21 00:00:00 UTC,1.03,87660383.04,784328.0
2016-10-22 00:00:00 UTC,1.05,89396531.7,1045620.0
2016-10-23 00:00:00 UTC,1.0500000000000005,89429719.05000001,554207.0
2016-10-24 00:00:00 UTC,1.03,87759298.06,614371.0
2016-10-25 00:00:00 UTC,1.03,87789447.19,1353460.0
2016-10-26 00:00:00 UTC,1.02,86955613.02,1062020.0
2016-10-27 00:00:00 UTC,0.992465,84654427.042565,2326750.0
2016-10-28 00:00:00 UTC,0.972332,82955962.10566801,1696630.0
2016-10-29 00:00:00 UTC,0.908174,77521792.579484,2675010.0
2016-10-30 00:00:00 UTC,0.927065,79154173.412615,1489180.0
2016-10-31 00:00:00 UTC,0.911575,77855682.74155,1054150.0
2016-11-01 00:00:00 UTC,0.883244,75476423.6406,1332460.0
2016-11-02 00:00:00 UTC,0.8770299999999999,74972519.27164999,650849.0
2016-11-03 00:00:00 UTC,0.8944989999999999,76493658.042356,1352640.0
2016-11-04 00:00:00 UTC,0.971357,83096599.57044001,2086250.0
2016-11-05 00:00:00 UTC,1.04,89003066.88,1956790.0
2016-11-06 00:00:00 UTC,0.985199,84344461.723201,1078400.0
2016-11-07 00:00:00 UTC,0.928565,79525895.503725,1025740.0
2016-11-08 00:00:00 UTC,0.930972,79758502.234908,822369.0
2016-11-09 00:00:00 UTC,0.914164,78350659.836816,1037320.0
2016-11-10 00:00:00 UTC,0.9222090000000001,79070081.617248,626507.0
2016-11-11 00:00:00 UTC,0.919324,78852020.02308401,504642.0
2016-11-12 00:00:00 UTC,0.903418,77518950.51289201,719770.0
2016-11-13 00:00:00 UTC,0.907208,77875489.517056,463670.0
2016-11-14 00:00:00 UTC,0.8907510000000001,76494578.2515,287469.0
2016-11-15 00:00:00 UTC,0.922766,79277436.642248,674767.0
2016-11-16 00:00:00 UTC,0.909332,78153557.19184001,947772.0
2016-11-17 00:00:00 UTC,0.8939679999999998,76861944.54897599,482559.0
2016-11-18 00:00:00 UTC,0.8701030000000001,74839010.36180401,525350.0
2016-11-19 00:00:00 UTC,0.86146,74124692.68196,395386.0
2016-11-20 00:00:00 UTC,0.8590899999999999,73949541.10098,382162.0
2016-11-21 00:00:00 UTC,0.85156,73328111.76324001,274747.0
2016-11-22 00:00:00 UTC,0.841786,72513207.89809799,433866.0
2016-11-23 00:00:00 UTC,0.8164710000000001,70357151.29446,737129.0
2016-11-24 00:00:00 UTC,0.769995,66377948.73156,1108290.0
2016-11-25 00:00:00 UTC,0.8414799999999999,72567468.93348001,1330700.0
2016-11-26 00:00:00 UTC,0.7827079999999998,67523600.82067999,459288.0
2016-11-27 00:00:00 UTC,0.7781279999999999,67153843.13976,272764.0
2016-11-28 00:00:00 UTC,0.7587279999999997,65503966.24739998,265521.0
2016-11-29 00:00:00 UTC,0.74592,64422382.57056,788581.0
2016-11-30 00:00:00 UTC,0.7478560000000001,64612891.751424,391962.0
2016-12-01 00:00:00 UTC,0.7649819999999999,66117843.30443401,412783.0
2016-12-02 00:00:00 UTC,0.797346,68940576.36576,1167150.0
2016-12-03 00:00:00 UTC,0.772061,66780094.06455799,407457.0
2016-12-04 00:00:00 UTC,0.762552,65981657.93839201,542495.0
2016-12-05 00:00:00 UTC,0.824148,71338761.027612,1231270.0
2016-12-06 00:00:00 UTC,0.781201,67646963.94754499,1629650.0
2016-12-07 00:00:00 UTC,0.8228409999999999,71278704.480125,577558.0
2016-12-08 00:00:00 UTC,0.819102,70981079.281584,536907.0
2016-12-09 00:00:00 UTC,0.812738,70456071.915736,571667.0
2016-12-10 00:00:00 UTC,0.852835,73960803.71476999,531857.0
2016-12-11 00:00:00 UTC,0.931103,80779570.754374,1769350.0
2016-12-12 00:00:00 UTC,0.913056,79243139.57424,1157860.0
2016-12-13 00:00:00 UTC,0.981481,85213612.40077901,1521450.0
2016-12-14 00:00:00 UTC,0.991656,86129666.061624,1132700.0
2016-12-15 00:00:00 UTC,1.08,93839758.2,3153440.0
2016-12-16 00:00:00 UTC,1.07,93006538.93,1488380.0
2016-12-17 00:00:00 UTC,0.997295,86719017.81055501,1360920.0
2016-12-18 00:00:00 UTC,1.05,91337039.85,674301.0
2016-12-19 00:00:00 UTC,1.21,105295779.05,3067390.0
2016-12-20 00:00:00 UTC,1.14,99241982.94,2323420.0
2016-12-21 00:00:00 UTC,1.13,98407237.63,2233570.0
2016-12-22 00:00:00 UTC,1.1,95829883.6,2415260.0
2016-12-23 00:00:00 UTC,1.05,91507326.75,3953530.0
2016-12-24 00:00:00 UTC,1.11,96772800.33,1736310.0
2016-12-25 00:00:00 UTC,1.07,93320397.75,1117530.0
2016-12-26 00:00:00 UTC,1.0400000000000005,90736835.28000002,704228.0
2016-12-27 00:00:00 UTC,1.06,92516497.9,837276.0
2016-12-28 00:00:00 UTC,1.11,96916519.8,1532460.0
2016-12-29 00:00:00 UTC,1.42,124030577.34,7922780.0
2016-12-30 00:00:00 UTC,1.54,134563877.14,9616190.0
2016-12-31 00:00:00 UTC,1.42,124123551.84,3974170.0
2017-01-01 00:00:00 UTC,1.4,122421105.8,3568340.0
2017-01-02 00:00:00 UTC,1.44,125965254.24,3056990.0
2017-01-03 00:00:00 UTC,1.5,131262613.5,5400420.0
2017-01-04 00:00:00 UTC,1.77,154948060.29,7283710.0
2017-01-05 00:00:00 UTC,1.64,143621401.0,8291470.0
2017-01-06 00:00:00 UTC,1.5,131408949.0,3387610.0
2017-01-07 00:00:00 UTC,1.43,125324131.79,3493520.0
2017-01-08 00:00:00 UTC,1.44,126246437.28,1088810.0
2017-01-09 00:00:00 UTC,1.4,122783971.8,1783810.0
2017-01-10 00:00:00 UTC,1.44,126338783.04,1173680.0
2017-01-11 00:00:00 UTC,1.18,103565329.04,3189390.0
2017-01-12 00:00:00 UTC,1.22,107114385.94,1895310.0
2017-01-13 00:00:00 UTC,1.21,106275638.26,1542460.0
2017-01-14 00:00:00 UTC,1.21,106314312.28,575111.0
2017-01-15 00:00:00 UTC,1.19,104594600.18,745182.0
2017-01-16 00:00:00 UTC,1.18,103752998.6,371734.0
2017-01-17 00:00:00 UTC,1.21,106429448.62,1524840.0
2017-01-18 00:00:00 UTC,1.21,106467129.23,973475.0
2017-01-19 00:00:00 UTC,1.17,102985018.11,712035.0
2017-01-20 00:00:00 UTC,1.34,117991987.48,4917230.0
2017-01-21 00:00:00 UTC,1.42,125082051.84,3113930.0
2017-01-22 00:00:00 UTC,1.38,121603197.42,1757320.0
2017-01-23 00:00:00 UTC,1.4,123409767.59999998,760518.0
2017-01-24 00:00:00 UTC,1.37,120809986.64000002,903064.0
2017-01-25 00:00:00 UTC,1.29,113796586.32,1434990.0
2017-01-26 00:00:00 UTC,1.33,117367819.73000002,951337.0
2017-01-27 00:00:00 UTC,1.28,112994739.2,1334830.0
2017-01-28 00:00:00 UTC,1.3100000000000005,115684272.55000004,522105.0
2017-01-29 00:00:00 UTC,1.3,114841342.2,311113.0
2017-01-30 00:00:00 UTC,1.35,119299551.3,560946.0
2017-01-31 00:00:00 UTC,1.36,120226578.56,1078280.0
2017-02-01 00:00:00 UTC,1.36,120268730.40000002,735766.0
2017-02-02 00:00:00 UTC,1.36,120310788.4,488527.0
2017-02-03 00:00:00 UTC,1.36,120352983.76,975640.0
2017-02-04 00:00:00 UTC,1.39,123051354.06,899252.0
2017-02-05 00:00:00 UTC,1.39,123094239.73,705749.0
2017-02-06 00:00:00 UTC,1.47,130225822.65,2245760.0
2017-02-07 00:00:00 UTC,1.52,134682994.16,1464530.0
2017-02-08 00:00:00 UTC,1.45,128545603.0,1251770.0
2017-02-09 00:00:00 UTC,1.27,112626909.62,4445520.0
2017-02-10 00:00:00 UTC,1.26,111780072.18,1848840.0
2017-02-11 00:00:00 UTC,1.24,110044763.48,1621760.0
2017-02-12 00:00:00 UTC,1.22,108307621.58,1587660.0
2017-02-13 00:00:00 UTC,1.19,105682460.1,1451840.0
2017-02-14 00:00:00 UTC,1.25,111049913.75,1592770.0
2017-02-15 00:00:00 UTC,1.26,111977801.46,1162110.0
2017-02-16 00:00:00 UTC,1.23,109350705.99,1068710.0
2017-02-17 00:00:00 UTC,1.23,109389672.39,790971.0
2017-02-18 00:00:00 UTC,1.22,108538776.2,1126510.0
2017-02-19 00:00:00 UTC,1.22,108577457.52,646742.0
2017-02-20 00:00:00 UTC,1.22,108603704.6,489771.0
2017-02-21 00:00:00 UTC,1.22,108603704.6,489771.0
2017-02-22 00:00:00 UTC,1.22,108603704.6,489771.0
2017-02-23 00:00:00 UTC,1.22,108603704.6,489771.0
2017-02-24 00:00:00 UTC,1.21,107879597.32,2176250.0
2017-02-25 00:00:00 UTC,1.21,107917447.33,1337630.0
2017-02-26 00:00:00 UTC,1.24,110633012.04,1405790.0
2017-02-27 00:00:00 UTC,1.23,109779113.76,1269190.0
2017-02-28 00:00:00 UTC,1.24,110710988.2,1480930.0
2017-03-01 00:00:00 UTC,1.4,125040437.2,4512900.0
2017-03-02 00:00:00 UTC,1.37,122403833.68,3807100.0
2017-03-03 00:00:00 UTC,1.44,128703866.4,4174170.0
2017-03-04 00:00:00 UTC,1.43,127856289.99,2400240.0
2017-03-05 00:00:00 UTC,1.39,124323911.57,1591030.0
2017-03-06 00:00:00 UTC,1.43,127947013.48,1170640.0
2017-03-07 00:00:00 UTC,1.37,122621922.61,2237630.0
2017-03-08 00:00:00 UTC,1.29,115503634.29,1963450.0
2017-03-09 00:00:00 UTC,1.33,119126574.49,1262870.0
2017-03-10 00:00:00 UTC,1.29,115585024.26,4264970.0
2017-03-11 00:00:00 UTC,1.38,123692171.04,2034410.0
2017-03-12 00:00:00 UTC,1.42,127323328.72,3157480.0
2017-03-13 00:00:00 UTC,1.66,148892858.38,9351670.0
2017-03-14 00:00:00 UTC,1.6499999999999997,148045939.79999998,9530130.0
2017-03-15 00:00:00 UTC,1.77,158867776.62,5679780.0
2017-03-16 00:00:00 UTC,1.92,172371922.56,14638900.0
2017-03-17 00:00:00 UTC,1.9,170648785.0,20194800.0
2017-03-18 00:00:00 UTC,1.69,151840877.37,9174050.0
2017-03-19 00:00:00 UTC,1.95,175260267.0,7003130.0
2017-03-20 00:00:00 UTC,1.95,175319143.35,6132450.0
2017-03-21 00:00:00 UTC,2.38,214054422.54,21110900.0
2017-03-22 00:00:00 UTC,2.39,215028450.57,19123700.0
2017-03-23 00:00:00 UTC,2.31,207901764.84,7357870.0
2017-03-24 00:00:00 UTC,2.44,219675535.08,11553300.0
2017-03-25 00:00:00 UTC,2.3,207142052.6,7734750.0
2017-03-26 00:00:00 UTC,2.31,208112998.17,5065430.0
2017-03-27 00:00:00 UTC,2.13,191961446.85,7268100.0
2017-03-28 00:00:00 UTC,2.27,204628015.0,7206960.0
2017-03-29 00:00:00 UTC,2.3399999999999994,210997746.18,5643180.0
2017-03-30 00:00:00 UTC,2.72,245386606.08,17938700.0
2017-03-31 00:00:00 UTC,2.8,252693397.6,25713500.0
2017-04-01 00:00:00 UTC,2.76,249168690.35999995,6441610.0
2017-04-02 00:00:00 UTC,2.65,239316608.1,10694100.0
2017-04-03 00:00:00 UTC,2.56,231269291.52,9656260.0
2017-04-04 00:00:00 UTC,2.67,241293381.51,6298560.0
2017-04-05 00:00:00 UTC,2.7999999999999994,253126890.79999995,5574670.0
2017-04-06 00:00:00 UTC,2.64,238746586.32,10766900.0
2017-04-07 00:00:00 UTC,2.6800000000000006,242446082.08000004,4761290.0
2017-04-08 00:00:00 UTC,2.7099999999999995,245244208.78,8041500.0
2017-04-09 00:00:00 UTC,2.6800000000000006,242555801.2800001,4287670.0
2017-04-10 00:00:00 UTC,2.6,235450706.4,5180880.0
2017-04-11 00:00:00 UTC,2.55,231002750.7,2962620.0
2017-04-12 00:00:00 UTC,2.62,237424659.38,4527230.0
2017-04-13 00:00:00 UTC,2.63,238411464.61,5272670.0
2017-04-14 00:00:00 UTC,2.65,240297529.45,6112240.0
2017-04-15 00:00:00 UTC,2.68,243017878.84,3568550.0
2017-04-16 00:00:00 UTC,2.63,238483963.19,3453150.0
2017-04-17 00:00:00 UTC,2.62,237577180.06,3548950.0
2017-04-18 00:00:00 UTC,2.9,262967107.7,11947000.0
2017-04-19 00:00:00 UTC,3.16,287050705.96,18076100.0
2017-04-20 00:00:00 UTC,3.27,297149582.64,25251400.0
2017-04-21 00:00:00 UTC,3.18,289068767.04,12029500.0
2017-04-22 00:00:00 UTC,3.21,291896380.92,5744780.0
2017-04-23 00:00:00 UTC,3.51,319289340.24,16733400.0
2017-04-24 00:00:00 UTC,4.05,368542151.1,43134500.0
2017-04-25 00:00:00 UTC,3.95,359564360.4,25300700.0
2017-04-26 00:00:00 UTC,4.54,413414483.86,46226000.0
2017-04-27 00:00:00 UTC,4.92,448174790.04,57823400.0
2017-04-28 00:00:00 UTC,4.84,441034894.08,29068100.0
2017-04-29 00:00:00 UTC,5.43,494947491.93,36170500.0
2017-04-30 00:00:00 UTC,6.57,599097827.88,81646400.0
2017-05-01 00:00:00 UTC,6.63,604766933.16,116294000.0
2017-05-02 00:00:00 UTC,6.61,603162070.35,56437100.0
2017-05-03 00:00:00 UTC,6.65,607016262.65,35704200.0
2017-05-04 00:00:00 UTC,7.36,672057792.0,57748500.0
2017-05-05 00:00:00 UTC,7.58,692387125.84,62776400.0
2017-05-06 00:00:00 UTC,7.2,657902865.6,31003700.0
2017-05-07 00:00:00 UTC,7.07,646247553.63,36380700.0
2017-05-08 00:00:00 UTC,6.75,617208396.75,39354800.0
2017-05-09 00:00:00 UTC,6.51,595465696.35,58577500.0
2017-05-10 00:00:00 UTC,6.55,599329231.3,34881300.0
2017-05-11 00:00:00 UTC,6.48,593099042.4,21272500.0
2017-05-12 00:00:00 UTC,6.37,583264011.33,18214500.0
2017-05-13 00:00:00 UTC,6.2,567888082.4,12822200.0
2017-05-14 00:00:00 UTC,6.84,626733748.44,29549500.0
2017-05-15 00:00:00 UTC,6.41,587531517.03,19660700.0
2017-05-16 00:00:00 UTC,6.28,575814198.52,22454500.0
2017-05-17 00:00:00 UTC,5.92,542989782.24,29271500.0
2017-05-18 00:00:00 UTC,6.71,615661187.35,41645100.0
2017-05-19 00:00:00 UTC,7.6,697508665.6,72371000.0
2017-05-20 00:00:00 UTC,7.46,684938639.26,39408200.0
2017-05-21 00:00:00 UTC,8.03,737520714.04,46337500.0
2017-05-22 00:00:00 UTC,9.76,896726840.0,172976000.0
2017-05-23 00:00:00 UTC,10.9,1001719156.0,96784500.0
2017-05-24 00:00:00 UTC,16.38,1505957314.68,265367000.0
2017-05-25 00:00:00 UTC,15.98,1467960273.1,518037000.0
2017-05-26 00:00:00 UTC,14.34,1317306027.3,335859000.0
2017-05-27 00:00:00 UTC,16.07,1476227884.15,216669000.0
2017-05-28 00:00:00 UTC,16.29,1499836345.65,163269000.0
2017-05-29 00:00:00 UTC,16.96,1562047613.44,99282700.0
2017-05-30 00:00:00 UTC,18.32,1687881341.52,147511000.0
2017-05-31 00:00:00 UTC,17.67,1628545813.83,174835000.0
2017-06-01 00:00:00 UTC,16.86,1554436345.14,129464000.0
2017-06-02 00:00:00 UTC,17.46,1610296794.36,74473800.0
2017-06-03 00:00:00 UTC,16.24,1497671216.16,94475400.0
2017-06-04 00:00:00 UTC,17.55,1619694554.4,106404000.0
2017-06-05 00:00:00 UTC,17.28,1595332471.68,65169400.0
2017-06-06 00:00:00 UTC,17.53,1618960641.48,94693800.0
2017-06-07 00:00:00 UTC,17.59,1625064638.9,133630000.0
2017-06-08 00:00:00 UTC,17.51,1617718222.48,52976100.0
2017-06-09 00:00:00 UTC,17.44,1612302363.2,56996100.0
2017-06-10 00:00:00 UTC,19.12,1768212303.76,179955000.0
2017-06-11 00:00:00 UTC,21.79,2015839661.34,433998000.0
2017-06-12 00:00:00 UTC,20.34,1882315222.92,314800000.0
2017-06-13 00:00:00 UTC,20.67,1913497283.49,156235000.0
2017-06-14 00:00:00 UTC,18.78,1739125486.98,126435000.0
2017-06-15 00:00:00 UTC,18.28,1693400941.64,177318000.0
2017-06-16 00:00:00 UTC,18.35,1700463947.25,90015600.0
2017-06-17 00:00:00 UTC,24.0,2224809408.0,404263000.0
2017-06-18 00:00:00 UTC,22.09,2048461057.54,494364000.0
2017-06-19 00:00:00 UTC,23.12,2144706038.24,269142000.0
2017-06-20 00:00:00 UTC,21.71,2014606413.82,161789000.0
2017-06-21 00:00:00 UTC,20.56,1908545201.44,164870000.0
2017-06-22 00:00:00 UTC,20.81,1932409399.74,91006500.0
2017-06-23 00:00:00 UTC,21.36,1984167395.52,77938200.0
2017-06-24 00:00:00 UTC,20.18,1875173325.7,64172900.0
2017-06-25 00:00:00 UTC,21.36,1985517625.2,439818000.0
2017-06-26 00:00:00 UTC,19.58,1820637528.16,269996000.0
2017-06-27 00:00:00 UTC,19.07,1773853870.24,304695000.0
2017-06-28 00:00:00 UTC,19.75,1837726953.5,182173000.0
2017-06-29 00:00:00 UTC,18.81,1750829269.86,101099000.0
2017-06-30 00:00:00 UTC,18.91,1760765014.64,120858000.0
2017-07-01 00:00:00 UTC,17.81,1658912307.52,64691500.0
2017-07-02 00:00:00 UTC,17.96,1673443330.72,88312200.0
2017-07-03 00:00:00 UTC,17.91,1669347310.05,80738400.0
2017-07-04 00:00:00 UTC,18.01,1679250400.89,85614800.0
2017-07-05 00:00:00 UTC,17.78,1658367287.78,57963800.0
2017-07-06 00:00:00 UTC,17.91,1671053219.64,62359100.0
2017-07-07 00:00:00 UTC,16.86,1573620192.66,63036600.0
2017-07-08 00:00:00 UTC,16.83,1571351210.55,112432000.0
2017-07-09 00:00:00 UTC,16.28,1520513221.04,56556000.0
2017-07-10 00:00:00 UTC,15.39,1437890747.22,144330000.0
2017-07-11 00:00:00 UTC,14.96,1398191175.92,199844000.0
2017-07-12 00:00:00 UTC,19.83,1854008487.39,718334000.0
2017-07-13 00:00:00 UTC,18.47,1727437133.15,431765000.0
2017-07-14 00:00:00 UTC,17.56,1642887505.84,218452000.0
2017-07-15 00:00:00 UTC,14.87,1391682586.24,243988000.0
2017-07-16 00:00:00 UTC,13.94,1305089718.14,244030000.0
2017-07-17 00:00:00 UTC,15.33,1435713612.48,298213000.0
2017-07-18 00:00:00 UTC,16.34,1530820890.26,281731000.0
2017-07-19 00:00:00 UTC,14.66,1373870520.08,151416000.0
2017-07-20 00:00:00 UTC,15.96,1496202295.56,178445000.0
2017-07-21 00:00:00 UTC,16.13,1512654334.46,179037000.0
2017-07-22 00:00:00 UTC,16.53,1550688540.27,70162500.0
2017-07-23 00:00:00 UTC,15.76,1478942701.92,77210800.0
2017-07-24 00:00:00 UTC,15.88,1490707591.12,38376500.0
2017-07-25 00:00:00 UTC,14.8,1389798351.2,73459100.0
2017-07-26 00:00:00 UTC,14.74,1384631999.08,46121200.0
2017-07-27 00:00:00 UTC,14.67,1378517308.2,28725000.0
2017-07-28 00:00:00 UTC,14.17,1331984137.64,49114900.0
2017-07-29 00:00:00 UTC,14.47,1360641332.54,64978500.0
2017-07-30 00:00:00 UTC,13.84,1301427847.36,37311700.0
2017-07-31 00:00:00 UTC,13.95,1312626505.5,45886300.0
2017-08-01 00:00:00 UTC,14.5,1364838165.0,84837600.0
2017-08-02 00:00:00 UTC,14.77,1390725786.17,83562000.0
2017-08-03 00:00:00 UTC,15.38,1448649105.62,74675000.0
2017-08-04 00:00:00 UTC,15.04,1417098834.88,51346600.0
2017-08-05 00:00:00 UTC,15.83,1492029406.57,96042900.0
2017-08-06 00:00:00 UTC,15.36,1448211747.84,80953500.0
2017-08-07 00:00:00 UTC,15.32,1444921120.0,60289900.0
2017-08-08 00:00:00 UTC,15.9,1500120782.1,87674400.0
2017-08-09 00:00:00 UTC,15.39,1452492302.13,96778500.0
2017-08-10 00:00:00 UTC,15.25,1439759881.0,42272700.0
2017-08-11 00:00:00 UTC,15.15,1430796724.2,46876500.0
2017-08-12 00:00:00 UTC,14.77,1395364068.35,49998000.0
2017-08-13 00:00:00 UTC,14.29,1350469719.41,58207000.0
2017-08-14 00:00:00 UTC,14.09,1332012225.91,38423800.0
2017-08-15 00:00:00 UTC,13.69,1294373469.01,49895100.0
2017-08-16 00:00:00 UTC,14.15,1338574038.8,77171900.0
2017-08-17 00:00:00 UTC,14.23,1346149689.68,54482400.0
2017-08-18 00:00:00 UTC,13.83,1309178516.43,70267100.0
2017-08-19 00:00:00 UTC,13.74,1301092179.96,48307800.0
2017-08-20 00:00:00 UTC,13.98,1324265230.08,40179500.0
2017-08-21 00:00:00 UTC,14.89,1410921962.16,112433000.0
2017-08-22 00:00:00 UTC,14.32,1357368169.6,98332200.0
2017-08-23 00:00:00 UTC,15.32,1452649401.24,325433000.0
2017-08-24 00:00:00 UTC,15.2,1441750658.4,106254000.0
2017-08-25 00:00:00 UTC,15.29,1450777476.17,50279400.0
2017-08-26 00:00:00 UTC,15.28,1450310459.68,41281300.0
2017-08-27 00:00:00 UTC,16.05,1523908899.75,150603000.0
2017-08-28 00:00:00 UTC,15.78,1497969647.04,96642600.0
2017-08-29 00:00:00 UTC,15.81,1502116068.24,68431200.0
2017-08-30 00:00:00 UTC,15.68,1490259971.2,66580300.0
2017-08-31 00:00:00 UTC,16.32,1551576916.8,85336600.0
2017-09-01 00:00:00 UTC,21.72,2065736746.2,807106000.0
2017-09-02 00:00:00 UTC,19.53,1858072403.88,638671000.0
2017-09-03 00:00:00 UTC,18.77,1786358130.86,229008000.0
2017-09-04 00:00:00 UTC,15.96,1519432634.16,244877000.0
2017-09-05 00:00:00 UTC,16.7,1590409286.3,217918000.0
2017-09-06 00:00:00 UTC,18.93,1803392100.15,227499000.0
2017-09-07 00:00:00 UTC,17.84,1700109933.28,188266000.0
2017-09-08 00:00:00 UTC,15.13,1442332082.05,269039000.0
2017-09-09 00:00:00 UTC,14.92,1422780047.56,133647000.0
2017-09-10 00:00:00 UTC,13.58,1295424650.1,208626000.0
2017-09-11 00:00:00 UTC,14.58,1391278027.14,142793000.0
2017-09-12 00:00:00 UTC,14.45,1379330414.4,167249000.0
2017-09-13 00:00:00 UTC,14.13,1349232609.96,103436000.0
2017-09-14 00:00:00 UTC,9.0,859668858.0,217275000.0
2017-09-15 00:00:00 UTC,10.27,981296045.47,440180000.0
2017-09-16 00:00:00 UTC,9.9281,948942878.7839,147138000.0
2017-09-17 00:00:00 UTC,9.98588,954779844.5812,55888300.0
2017-09-18 00:00:00 UTC,11.7944,1128066730.9104,116864000.0
2017-09-19 00:00:00 UTC,11.5264,1102797598.752,71559900.0
2017-09-20 00:00:00 UTC,11.2677,1078398383.6235,41485000.0
2017-09-21 00:00:00 UTC,10.0798,965024398.0706,39390600.0
2017-09-22 00:00:00 UTC,10.2977,986222921.4768,32239600.0
2017-09-23 00:00:00 UTC,10.5786,1013455469.6334,27143200.0
2017-09-24 00:00:00 UTC,10.4616,1002578282.1,21542900.0
2017-09-25 00:00:00 UTC,10.8455,1039709399.5505,34238500.0
2017-09-26 00:00:00 UTC,11.3107,1084668565.8241,84275400.0
2017-09-27 00:00:00 UTC,12.69,1217343083.49,119506000.0
2017-09-28 00:00:00 UTC,12.7795,1226337088.3035,176673000.0
2017-09-29 00:00:00 UTC,12.5055,1200440198.8845,124328000.0
2017-09-30 00:00:00 UTC,12.9545,1243950214.338,81147700.0
2017-10-01 00:00:00 UTC,12.7524,1224851314.356,43828000.0
2017-10-02 00:00:00 UTC,12.4507,1196358267.2917,37289200.0
2017-10-03 00:00:00 UTC,12.3151,1183720207.6665,37174800.0
2017-10-04 00:00:00 UTC,11.955,1149483519.345,23719600.0
2017-10-05 00:00:00 UTC,11.9278,1147243524.2072,26653400.0
2017-10-06 00:00:00 UTC,12.2996,1183392668.934,29006700.0
2017-10-07 00:00:00 UTC,12.3163,1185391813.9999,19543300.0
2017-10-08 00:00:00 UTC,12.1097,1165886688.8827,32294400.0
2017-10-09 00:00:00 UTC,11.4968,1107242138.0832,40455000.0
2017-10-10 00:00:00 UTC,11.5367,1111450881.0517,27989100.0
2017-10-11 00:00:00 UTC,11.4889,1107202491.8833,18099900.0
2017-10-12 00:00:00 UTC,11.943,1151348576.976,56233300.0
2017-10-13 00:00:00 UTC,12.2089,1177363586.6718,80370400.0
2017-10-14 00:00:00 UTC,12.2603,1182705912.7533,38388000.0
2017-10-15 00:00:00 UTC,11.9548,1153613429.6544,52576500.0
2017-10-16 00:00:00 UTC,11.8803,1146797529.8823,28622000.0
2017-10-17 00:00:00 UTC,11.9168,1150689318.2848,75217600.0
2017-10-18 00:00:00 UTC,11.5698,1117545019.3182,55702300.0
2017-10-19 00:00:00 UTC,11.3512,1096786736.5224,26144800.0
2017-10-20 00:00:00 UTC,11.2441,1086796922.5701,28219500.0
2017-10-21 00:00:00 UTC,10.9011,1053983939.9187,20552600.0
2017-10-22 00:00:00 UTC,10.8196,1046449337.0672,19638500.0
2017-10-23 00:00:00 UTC,10.3137,997848690.7299,39223800.0
2017-10-24 00:00:00 UTC,10.5997,1025852989.4031,42038200.0
2017-10-25 00:00:00 UTC,10.6681,1032808450.3223,25800400.0
2017-10-26 00:00:00 UTC,10.4965,1016485321.579,18786200.0
2017-10-27 00:00:00 UTC,10.387,1006249827.882,21498300.0
2017-10-28 00:00:00 UTC,10.5486,1022235057.8508,23853700.0
2017-10-29 00:00:00 UTC,10.8654,1053278446.3656,65120400.0
2017-10-30 00:00:00 UTC,10.8648,1053565838.0712,20268800.0
2017-10-31 00:00:00 UTC,10.632,1031324626.08,27196100.0
2017-11-01 00:00:00 UTC,10.2493,994527429.6649,29745900.0
2017-11-02 00:00:00 UTC,10.0517,975669064.636,38922200.0
2017-11-03 00:00:00 UTC,12.3996,1203966428.7204,134320000.0
2017-11-04 00:00:00 UTC,11.9202,1157791670.1888,159426000.0
2017-11-05 00:00:00 UTC,13.3008,1292324987.5584,333503000.0
2017-11-06 00:00:00 UTC,14.3971,1399304769.2036,435843000.0
2017-11-07 00:00:00 UTC,13.854,1346950744.428,175961000.0
2017-11-08 00:00:00 UTC,14.0314,1364638736.4096,139726000.0
2017-11-09 00:00:00 UTC,14.2022,1381696873.3528,128244000.0
2017-11-10 00:00:00 UTC,14.4839,1409572597.6118,297145000.0
2017-11-11 00:00:00 UTC,19.0696,1856478726.0448,916842000.0
2017-11-12 00:00:00 UTC,15.388,1498536328.556,721188000.0
2017-11-13 00:00:00 UTC,16.0413,1562664105.7302,350386000.0
2017-11-14 00:00:00 UTC,17.8774,1742096941.899,448966000.0
2017-11-15 00:00:00 UTC,17.5647,1712175690.834,151020000.0
2017-11-16 00:00:00 UTC,16.8926,1647193067.7092,182083000.0
2017-11-17 00:00:00 UTC,17.2728,1684815460.2936,152163000.0
2017-11-18 00:00:00 UTC,17.7872,1735552084.2352,160165000.0
2017-11-19 00:00:00 UTC,17.9584,1752827584.7424,110700000.0
2017-11-20 00:00:00 UTC,18.4596,1802332341.3852,146380000.0
2017-11-21 00:00:00 UTC,17.7776,1736290245.8128,189722000.0
2017-11-22 00:00:00 UTC,18.0462,1763112206.073,93628500.0
2017-11-23 00:00:00 UTC,18.3589,1794235253.1243,184184000.0
2017-11-24 00:00:00 UTC,21.7633,2127637793.6918,368693000.0
2017-11-25 00:00:00 UTC,21.9044,2142136570.4508,392356000.0
2017-11-26 00:00:00 UTC,22.0009,2152275246.0219,491952000.0
2017-11-27 00:00:00 UTC,26.0035,2544675934.423,721936000.0
2017-11-28 00:00:00 UTC,33.9517,3323611665.5433,1640390000.0
2017-11-29 00:00:00 UTC,24.70300000000001,2418995944.995,883166000.0
